"SECTION_NAME","SECTION_OFFICE_NAME","GULLY_TYPE_NAME","START_METRES","END_METRES","EASTING","NORTHING"
"7065U9107_18 - CAR PK RD1: BRIDGE ST TO CASTLE ST -  ARDS","ARDS","Surface Type",196,196,345880,369365
"7065A0002_40 - MAIN RD CLOUGHEY 41: MANSE RD C260 TO KIRCUBBIN RD B173 -  ARDS","ARDS","Surface Type",252,252,363614,356462
"7065U9017_47 - FAIRFIELD CRT1: SE END TO NW END -  ARDS","ARDS","Surface Type",34,34,350826,373864
"7065U9600_30 - ARDMORE GGE1: THE BRAE TO THE GRANARY -  ARDS","ARDS","Surface Type",29,29,343258,364139
"7065U9013_18 - BEVERLEY DR2: BEVERLEY CRE TO END -  ARDS","ARDS","Surface Type",73,73,350030,375598
"7065U9014_31 - THORNLEIGH AV1: STRATHEDEN HTS TO END -  ARDS","ARDS","Surface Type",46,46,351025,374578
"7065A0020_16 - PORTAFERRY RD NEWT1: NEW RD A21 TO OLD SHORE RD U126 -  ARDS","ARDS","?",139,139,0,0
"7065A0020_16 - PORTAFERRY RD NEWT1: NEW RD A21 TO OLD SHORE RD U126 -  ARDS","ARDS","?",165,165,0,0
"7065U0243_41 - KILLYNETHER RD1: BALLYRAINEY RD TO SCRABO RD -  ARDS","ARDS","Surface Type",27,27,346790,373491
"7065U0243_41 - KILLYNETHER RD1: BALLYRAINEY RD TO SCRABO RD -  ARDS","ARDS","Surface Type",65,65,346825,373474
"7065U0197_41 - BALLYBUNDEN RD1: BALLYMINISTRAGH RD TO COMBER RD A22 -  ARDS","ARDS","Surface Type",305,305,348761,361507
"7065U0151_41 - GANAWAY RD1: WHITECHURCH RD TO GREYSTONE RD -  ARDS","ARDS","Surface Type",735,735,361553,372155
"7065C0261_08 - MAIN RD PORTAVOGIE2: WARNOCKS RD C261 TO VICTORIA RD C258 -  ARDS","ARDS","?",21,21,365415,360714
"7065U9010_10 - KALMIA AV1: U9010_02 GLENARD RD TO U9010_05 ASHGROVE -  ARDS","ARDS","Surface Type",14,14,348798,374807
"7065C0273_01 - THORNYHILL RD1: KILLYLEAGH RD A22 TO BALLYMACASHEN RD U326 -  ARDS","ARDS","Surface Type",524,524,349508,360031
"7065U9000_35 - HAMPDEN GVE1: BLENHEIM DR TO END -  ARDS","ARDS","Surface Type",58,58,348315,372796
"7065U9008_28 - BELAIR AV1: OLD HOLYWOOD RD TO BALLYBARNES RD U104 -  ARDS","ARDS","Surface Type",345,345,346017,375417
"7065U9017_23 - ABBOT GDS: ABBOT DR TO END -  ARDS","ARDS","Surface Type",148,148,351037,374158
"7065U9017_23 - ABBOT GDS: ABBOT DR TO END -  ARDS","ARDS","Surface Type",207,207,351095,374150
"7065B0173_01 - RUBANE RD1: COOK'S BRAE A20 TO GRANSHA RD U140 -  ARDS","ARDS","Surface Type",1338,1338,361358,361560
"7065U9014_05 - ABBEYDALE GDS1: ABBEYDALE PK TO ABBEYDALE GDS -  ARDS","ARDS","Surface Type",108,108,350478,374612
"7065U9016_18 - BINNIAN CRT1: U9016 07 BINNIAN AV TO U9016 19 BINNIAN CRT -  ARDS","ARDS","Surface Type",16,16,349900,373896
"7065U9022_13 - TEAL VW1: U9022 12 TEAL ROCKS TO END -  ARDS","ARDS","Surface Type",17,17,350360,372971
"7065A0020_18 - PORTAFERRY RD NEWT2: MOUNTSTEWART RD C256 TO SPRING LN U160 -  ARDS","ARDS","Surface Type",1536,1536,355198,369542
"7065U9001_36 - HANMORE HTS1: OLD BELFAST RD TO END -  ARDS","ARDS","Surface Type",31,31,347377,373616
"7065A0002_46 - SHORE RD 41: HARBOUR RD C261 TO NURSERY RD U144 -  ARDS","ARDS","Surface Type",306,306,364400,363979
"7065A0048_03 - DONAGHADEE RD42: WYNNDEL PK TO KERR'S RD -  ARDS","ARDS","Surface Type",2016,2016,351686,376874
"7065C0253_02 - KILLAUGHEY RD1: WINDMILL RD U112 TO BALLYHAY RD U112 LEFT -  ARDS","ARDS","Surface Type",217,217,357141,377722
"7065A0020_27 - DEERPARK RD 41: LOUGHDOO RD C259 TO LOUGHCOWEY RD U318 -  ARDS","ARDS","Surface Type",1122,1122,360057,355617
"7065U9004_11 - MOVILLA ST1 CDS: MOVILLA STREET TO END -  ARDS","ARDS","Surface Type",27,27,349464,374060
"7065U9000_12 - STIRLING AV1: DAKOTA AV TO END -  ARDS","ARDS","Surface Type",19,19,348459,372788
"7065U9010_06 - DICKSONIA DR1: GLENBROOK RD TO END -  ARDS","ARDS","?",21,21,0,0
"7065U9010_06 - DICKSONIA DR1: GLENBROOK RD TO END -  ARDS","ARDS","?",90,90,0,0
"7065A0022_22 - COMBER RD 41: BALLYRAINEY RD C266 TO BOUNDARY SIGN -  ARDS","ARDS","Surface Type",25,25,344324,371142
"7065A0021_23 - GEORGES ST 41: GREENWELL ST TO GEORGES SRTEET RBT -  ARDS","ARDS","Surface Type",119,119,349516,374082
"7065A0020_21 - PORTAFERRY RD GREY1: BALLYBRYAN RD U122 TO INISHARGIE RD C257 -  ARDS","ARDS","Surface Type",875,875,359271,365227
"7065A0048_03 - DONAGHADEE RD42: WYNNDEL PK TO KERR'S RD -  ARDS","ARDS","Surface Type",2077,2077,351747,376880
"7065A0002_35 - FERRY ST 41: THE STRAND U301 TO CHURCH ST A20 -  ARDS","ARDS","Surface Type",120,120,359397,350839
"7065A0002_47 - SPRINGVALE RD 41: NURSERY RD U144 TO KIRCUBBIN RD C257 -  ARDS","ARDS","Surface Type",2620,2620,363159,367174
"7065U9200_02 - GLOUCESTER AV1: JCT MILLISLE RD TO TO END -  ARDS","ARDS","Surface Type",86,86,359422,379371
"7065U9108_10 - CRESENT GVE1: NEWTOWNARDS RD A221 TO END -  ARDS","ARDS","Surface Type",122,122,346356,369567
"7065C0251_02 - CRAWFORDSBURN RD3: HARDFOFD LK TO BOUNDARY SIGN -  ARDS","ARDS","Surface Type",586,586,348305,375173
"7065C0251_02 - CRAWFORDSBURN RD3: HARDFOFD LK TO BOUNDARY SIGN -  ARDS","ARDS","Surface Type",763,763,348253,375336
"7065C0268_01 - MAGHERASCOUSE RD1: COMBER RD A21 TO LOUGHVIEW RD U264 -  ARDS","ARDS","Surface Type",322,322,343735,364228
"7065U9400_22 - CASTLE COTTAGE CL: SOUTH END AT HSE 27 TO NORTH END AT HSE 45 -  ARDS","ARDS","Surface Type",14,14,358106,372333
"7065A0021_13 - BALLYGOWAN RD3: HILLSBOROUGH RD B178 TO RAILWAY ST -  ARDS","ARDS","Surface Type",185,185,344367,367916
"7065A0022_12 - KILLYLEAGH RD 41: ARDVIEW RD TO SAINTFIELD RD C271 -  ARDS","ARDS","Surface Type",904,904,350113,359813
"7065U9001_32 - JUBILEE RD1: COMBER RD A21 TO END AT MOT CENTRE -  ARDS","ARDS","Surface Type",51,51,348827,373221
"7065U9001_32 - JUBILEE RD1: COMBER RD A21 TO END AT MOT CENTRE -  ARDS","ARDS","Surface Type",82,82,348797,373214
"7065U9020_03 - COURT ST 41: SOUTH ST TO PORTAFERRY RD -  ARDS","ARDS","Surface Type",164,164,349092,373896
"7065U9020_03 - COURT ST 41: SOUTH ST TO PORTAFERRY RD -  ARDS","ARDS","Surface Type",257,257,349184,373894
"7065U0154_42 - LOUGHRIES RD1: DRUMAWHEY RD U284 TO BALLYBLACK RD C254 -  ARDS","ARDS","Surface Type",754,754,353395,373722
"7065U0309_42 - TULLYMALLY RD1: BALLYGALGET RD U307 TO CLOUGHEY RD A2 -  ARDS","ARDS","Surface Type",546,546,362315,353017
"7065C0367_02 - MOSS RD BALLYGOWAN1: CARRICKMANNON RD TO LISBARNETT RD -  ARDS","ARDS","Surface Type",2981,2981,346124,362705
"7065C0255_06 - CARROWDORE RD1: MOUNTSTEWART RD C256 TO CARDY RD U119 -  ARDS","ARDS","Surface Type",3401,3401,358228,368474
"7065U9206_26 - BRACKENRIDGE: U9206_24 BRACKENRIDGE TO END CDS HSE 15 -  ARDS","ARDS","Surface Type",47,47,358227,380396
"7065U9000_21 - BLENHEIM DR1 CDS: WEST TO EAST END -  ARDS","ARDS","Surface Type",41,41,348772,372516
"7065U9008_01 - GLENFORD RD1: HARDFORD LK TO SHIRALEE DR -  ARDS","ARDS","Surface Type",335,335,347992,374729
"7065U0256_41 - THE STRAITS1: KILLINCHY RD A22 TO LISBANE RD U252 -  ARDS","ARDS","Surface Type",1052,1052,349159,364446
"7065U9017_65 - THE MEADOWS1: U9017 64 THE MEADOWS TO END -  ARDS","ARDS","Surface Type",29,29,350605,373883
"7065U9014_88 - CAIRNDORE GGE1: U9014 80 CAIRNDORE PK TO END -  ARDS","ARDS","Surface Type",83,83,350763,374863
"7065A0022_16 - KILLINCHY RD 42: QUARRY RD C267 TO DRUMHIRK RD C268 -  ARDS","ARDS","Surface Type",2004,2004,347318,366283
"7065A0022_22 - COMBER RD 41: BALLYRAINEY RD C266 TO BOUNDARY SIGN -  ARDS","ARDS","Surface Type",340,340,344093,371354
"7065U0199_41 - LISBARNETT RD1: MOSS RD C367 TO KILLINCHY RD A22 -  ARDS","ARDS","Surface Type",2048,2048,347815,364073
"7065U0217_41 - BALLYCREELY RD1: BELFAST RD A23 TO HILLSBOROUGH RD B178 -  ARDS","ARDS","Surface Type",1320,1320,342818,366502
"7065A0021_18 - NEWTOWNARDS RD41: A0021 52 NEWTOWNARDS RD RBT TO END OF DUAL C/WAY (TO ARDS) -  ARDS","ARDS","Surface Type",168,168,347071,369498
"7065U9017_71 - WHITETHORN BRAE1: U9017 14 MOVILLA RD TO U9017 74 WHITETHORN AV -  ARDS","ARDS","Surface Type",24,24,350719,374332
"7065U9650_08 - DEMESNE VW1: HIGH ST TO COACH RD -  ARDS","ARDS","Surface Type",148,148,359790,351364
"7065C0268_03 - DRUMHIRK RD1: BALLYNICHOL RD U263 TO KILLINCHY RD A22 -  ARDS","ARDS","Surface Type",127,127,346273,366992
"7065A0002_33 - HARBOUR RD BALLYHA1: BUSH RD U163 TO HIGH ST A2 -  ARDS","ARDS","Surface Type",687,687,364927,363480
"7065A0002_33 - HARBOUR RD BALLYHA1: BUSH RD U163 TO HIGH ST A2 -  ARDS","ARDS","Footway Type",845,845,364794,363566
"7065U9001_37 - TOWER CRT1: DONARD AVE TO END -  ARDS","ARDS","Surface Type",80,80,348228,373611
"7065U9108_02 - COPELAND AV2: COPELAND CRES TO END -  ARDS","ARDS","Surface Type",2,2,346564,369652
"7065U9017_29 - ABBOT CL1: ABBOT GDS TO ABBOT CL -  ARDS","ARDS","Surface Type",171,171,351095,374095
"7065U9015_03 - EDITH HELEN RD1: OLD MOVILLA RD TO MOVILLA RD B172 -  ARDS","ARDS","Surface Type",191,191,349925,374394
"7065A0002_40 - MAIN RD CLOUGHEY 41: MANSE RD C260 TO KIRCUBBIN RD B173 -  ARDS","ARDS","Surface Type",314,314,363623,356523
"7065U9004_01 - HIGH ST 42: CASTLE PL A20 TO POUND ST -  ARDS","ARDS","Surface Type",321,321,348856,374094
"7065U9650_50 - MOURNE VW2: C0260 01 COOK ST TO END -  ARDS","ARDS","Surface Type",35,35,359814,350324
"7065C0263_03 - BELFAST RD8: HOLYWOOD RD C263 TO BALLYBARNES RD U104 -  ARDS","ARDS","Surface Type",298,298,345918,375220
"7065A0020_23 - MAIN ST KIRCUBBIN 1: BLACKHALL ST TO PARSONAGE RD C258 -  ARDS","ARDS","Surface Type",242,242,359729,362872
"7065U9023_09 - OLD FORGE LANE HO 14-28: OLD FORGE LANE TO END -  ARDS","ARDS","Surface Type",11,11,351331,374802
"7065U9107_15 - DULLISK WAY1: DARRAGH RD TO DUNSY WAY -  ARDS","ARDS","Surface Type",29,29,346311,369796
"7065C0251_02 - CRAWFORDSBURN RD3: HARDFOFD LK TO BOUNDARY SIGN -  ARDS","ARDS","Surface Type",675,675,348289,375259
"7065C0251_02 - CRAWFORDSBURN RD3: HARDFOFD LK TO BOUNDARY SIGN -  ARDS","ARDS","Surface Type",692,692,348283,375273
"7065U0229_41 - BALLYSTOCKART RD1: GLEN RD C270 TO HILLSBOROUGH RD B178 -  ARDS","ARDS","Surface Type",1836,1836,341923,367891
"7065U0229_41 - BALLYSTOCKART RD1: GLEN RD C270 TO HILLSBOROUGH RD B178 -  ARDS","ARDS","Surface Type",1921,1921,341896,367810
"7065U9700_04 - CHURCH AV7: MAIN ST TO BOYD AV -  ARDS","ARDS","Surface Type",14,14,359758,362823
"7065U0200_41 - MANOR RD1: LISBARNETT RD U199 TO BALLYBUNDEN RD C367 -  ARDS","ARDS","Surface Type",1033,1033,347682,362624
"7065A0048_06 - NEWTOWNARDS RD DON1: BAILIE RD TO HIGH BANGOR RD B2 -  ARDS","ARDS","Surface Type",2366,2366,357295,379919
"7065A0048_06 - NEWTOWNARDS RD DON1: BAILIE RD TO HIGH BANGOR RD B2 -  ARDS","ARDS","Surface Type",2390,2390,357319,379921
"7065A0002_47 - SPRINGVALE RD 41: NURSERY RD U144 TO KIRCUBBIN RD C257 -  ARDS","ARDS","Surface Type",87,87,364120,364913
"7065A0002_47 - SPRINGVALE RD 41: NURSERY RD U144 TO KIRCUBBIN RD C257 -  ARDS","ARDS","Surface Type",188,188,364103,365012
"7065A0020_27 - DEERPARK RD 41: LOUGHDOO RD C259 TO LOUGHCOWEY RD U318 -  ARDS","ARDS","Surface Type",1338,1338,360020,355403
"7065C0255_03 - ABBEY RD1: GRANGEE RD C254 TO NEW RD U152 -  ARDS","ARDS","Surface Type",384,384,358233,373530
"7065U9017_56 - GREENLEA DR1: ABBOT DR1 TO GREENLEA CRES -  ARDS","ARDS","Surface Type",37,37,350687,373732
"7065U9017_56 - GREENLEA DR1: ABBOT DR1 TO GREENLEA CRES -  ARDS","ARDS","Surface Type",37,37,350686,373728
"7065U9022_18 - TURNSTONE: U9022_12 TEAL ROCKS TO END HSE 10 (EXCL. TURNING HEAD) -  ARDS","ARDS","Surface Type",7,7,350400,373002
"7065U9000_75 - LANDSDOWNE DR: U9000_74 LANDSDOWNE DR TO END CDS HSE 40 -  ARDS","ARDS","Surface Type",85,85,348519,372195
"7065U9000_75 - LANDSDOWNE DR: U9000_74 LANDSDOWNE DR TO END CDS HSE 40 -  ARDS","ARDS","Surface Type",113,113,348513,372222
"7065U9350_03 - CALHAME PK1: CALHAME GDS TO END -  ARDS","ARDS","Surface Type",9,9,363565,356702
"7065U9700_11 - PARSONAGE CL1: PARSONAGE RD TO END -  ARDS","ARDS","Surface Type",39,39,360174,362744
"7065C0252_02 - BALLYBLACK RD E1: GRANGEE RD C254 TO MOSS RD B172 -  ARDS","ARDS","Surface Type",1600,1600,355694,374781
"7065U9202_02 - ROSEPARK1: KILLAUGHEY RD C253 TO ROSEPARK -  ARDS","ARDS","Surface Type",250,250,358846,379415
"7065U9014_69 - REGENCY MANOR1: REGENCY PK TO END -  ARDS","ARDS","Surface Type",56,56,350558,375113
"7065U9017_61 - BURNREAGH DR: U9017 13 ABBOT DR TO END -  ARDS","ARDS","Surface Type",72,72,350616,373587
"7065C0260_04 - NEWCASTLE RD4: KEARNEY RD U303 TO ARDMINNAN RD U309 -  ARDS","ARDS","Surface Type",1385,1385,364276,352083
"7065A0002_53 - BALLYWALTER RD  41: GANAWAY RD U151 TO WOBURN RD U114 -  ARDS","ARDS","Surface Type",2942,2942,360404,374676
"7065A0020_24 - COOKS BRAE 41: PARSONAGE RD C258 TO RUBANE RD B173 -  ARDS","ARDS","Surface Type",417,417,360202,362419
"7065A0002_52 - WHITECHURCH RD 41: BAIRDSTOWN RD U149 TO GANAWAY RD U151 -  ARDS","ARDS","Surface Type",615,615,363114,371139
"7065A0002_31 - PORTAVOGIE RD1: WARNOCK'S RD TO BALLYFRENCH RD U142 -  ARDS","ARDS","Surface Type",859,859,365809,361543
"7065U9001_37 - TOWER CRT1: DONARD AVE TO END -  ARDS","ARDS","Surface Type",8,8,348170,373642
"7065U9850_18 - BROOKFIELD DR: WESTLAND RD BALLYWALTER TO END -  ARDS","ARDS","Surface Type",46,46,362443,369565
"7065U9001_07 - CRAIGLEE WAY1: TRASNAGH DR TO WINDSOR AV -  ARDS","ARDS","Surface Type",126,126,348207,373485
"7065C0266_02 - BALLYRAINEY RD1: U0245_42 BALLYALTON RD TO KEMPSTONE RD -  ARDS","ARDS","Surface Type",937,937,346750,373533
"7065A0048_06 - NEWTOWNARDS RD DON1: BAILIE RD TO HIGH BANGOR RD B2 -  ARDS","ARDS","Surface Type",349,349,355384,379317
"7065U0257_41 - ARDMILLAN RD1: KILLINCHY RD A22 TO KILLYNAKIN RD C267 -  ARDS","ARDS","Surface Type",889,889,349295,363668
"7065U0125_41 - CUNNINGBURN RD1: BALLYBLACK RD TO PORTAFERRY RD A20 -  ARDS","ARDS","Surface Type",2287,2287,353258,370803
"7065U0229_41 - BALLYSTOCKART RD1: GLEN RD C270 TO HILLSBOROUGH RD B178 -  ARDS","ARDS","Surface Type",2139,2139,341832,367601
"7065U0112_43 - WINDMILL RD2: KILLAUGHEY RD C253 TO HOGSTOWN RD U112 -  ARDS","ARDS","Surface Type",1174,1174,356702,378726
"7065C0271_01 - STATION RD8: KILLYLEAGH RD TO CARRICKMANNON C272 -  ARDS","ARDS","Surface Type",1503,1503,344487,360439
"7065U9017_14 - MOVILLA RD CDS1: MOVILLA RD B172 TO END AT ABBEY DR -  ARDS","ARDS","Surface Type",169,169,350602,374367
"7065C0253_01 - KILLAUGHEY RD1: BALLYBLACK RD E B172 TO WINDMILL RD U112 -  ARDS","ARDS","Surface Type",50,50,354795,375972
"7065U0536_14 - STRANGFORD VIEW: NEWTOWNARDS RD TO END -  ARDS","ARDS","Surface Type",169,169,357558,368338
"7065U9206_09 - BRACKENRIDGE:  HIGH BANGOR RD TO END -  ARDS","ARDS","Surface Type",154,154,358209,380299
"7065U9017_02 - EAST MOUNT1: BOWTOWN RD U126 TO END -  ARDS","ARDS","Surface Type",278,278,350473,373932
"7065A0022_18 - KILLINCHY RD 41: BALLYDRAIN RD C267 TO BELFAST RD RBT A21 -  ARDS","ARDS","Surface Type",408,408,346118,368862
"7065A0002_36 - HIGH ST PORTAFERRY1: CHURCH ST A20 TO BALLYPHILLIP RD U316 -  ARDS","ARDS","Surface Type",29,29,359484,350907
"7065B0173_01 - RUBANE RD1: COOK'S BRAE A20 TO GRANSHA RD U140 -  ARDS","ARDS","Surface Type",1467,1467,361412,361446
"7065A0021_27 - BANGOR RD 41: ZION PL RBT TO NORTH RD -  ARDS","ARDS","Surface Type",72,72,349575,374331
"7065C0260_03 - BALLYBLACK RD1: BALLYPHILLIP RD U316 TO KEARNRY RD U303 -  ARDS","ARDS","Surface Type",16,16,360294,350297
"7065C0268_03 - DRUMHIRK RD1: BALLYNICHOL RD U263 TO KILLINCHY RD A22 -  ARDS","ARDS","Surface Type",196,196,346326,367036
"7065U9019_01 - GREENWELL ST1: MOVILLA ST TO CASTLE ST -  ARDS","ARDS","Surface Type",320,320,349186,374014
"7065U9105_12 - DALTON WAY1: GLEN PK TO END HO 22 -  ARDS","ARDS","Surface Type",75,75,344638,369063
"7065U9011_03 - EAST ST2: NORTH ST TO ROUNDABOUT -  ARDS","ARDS","Surface Type",107,107,349092,374229
"7065A0002_50 - BROADWAY  41: STUMP RD TO DUNOVER RD C256 -  ARDS","ARDS","Surface Type",105,105,362714,369417
"7065A0021_51 - COMBER BYPASS1: A0021 50 BELFAST RD RBT TO A0021 52 NEWTOWNARDS RD RBT -  ARDS","ARDS","Surface Type",16,16,346142,368887
"7065U9014_84 - CRONSTOWN COTTAGE PK1: U9014 10 CRONSTOWN RD TO U9014 85 -  ARDS","ARDS","Surface Type",0,0,350476,375026
"7065A0002_52 - WHITECHURCH RD 41: BAIRDSTOWN RD U149 TO GANAWAY RD U151 -  ARDS","ARDS","Surface Type",1527,1527,362638,371896
"7065U9014_71 - REGENCY DR:  REGENCY PK TO END -  ARDS","ARDS","Surface Type",4,4,350570,375248
"7065C0261_10 - HIGH ST BALLYHALBE1: VICTORIA GDS TO HARBOUR RD C261 -  ARDS","ARDS","Surface Type",67,67,364379,363585
"7065U0159_08 - ASHLEY PK3: MOSS RD TO END -  ARDS","ARDS","Surface Type",133,133,359025,376164
"7065U0112_41 - BALLYBUTTLE RD1: ABBEY RD C255 TO MOSS RD B172 -  ARDS","ARDS","Surface Type",627,627,358152,375504
"7065U0126_44 - OLD SHORE RD1: BOWTOWN RD U126 TO PORTAFERRY ST A20 -  ARDS","ARDS","Surface Type",70,70,349976,373694
"7065U9000_03 - BLENHEIM DR1: COMBER RD A21 TO END -  ARDS","ARDS","Side Entry",1030,1030,348273,372902
"7065U9000_03 - BLENHEIM DR1: COMBER RD A21 TO END -  ARDS","ARDS","Side Entry",1089,1089,348323,372934
"7065A0021_15 - HIGH ST COMBER 41: FLYOVER TO CASTLE ST -  ARDS","ARDS","Surface Type",186,186,345760,369142
"7065U9203_03 - CHURCH LN2: NORTHFIELD RD TO HIGH STREET DONAGHADEE -  ARDS","ARDS","Surface Type",93,93,359003,379827
"7065U0101_42 - BALLYROGAN RD1: MILECROSS RD U101 TO BELFAST RD C263 -  ARDS","ARDS","Surface Type",1757,1757,345141,374694
"7065U9201_46 - COPELAND SQ: U9201_44 COPELAND SQ HSE 11 TO END CDS HSE 17 -  ARDS","ARDS","Surface Type",26,26,358896,378410
"7065U0147_41 - BALLYATWOOD RD1: SPRINGVALE RD A2 TO GREYABBEY RD B5 -  ARDS","ARDS","Surface Type",1353,1353,361583,367888
"7065U9002_10 - DONARD AV2: CIRCULAR RD TO JOHN ST -  ARDS","ARDS","Surface Type",107,107,348434,373852
"7065U9004_08 - MOVILLA ST1: CASTLE PL TO GEORGES ST -  ARDS","ARDS","Surface Type",97,97,349265,374050
"7065A0021_18 - NEWTOWNARDS RD41: A0021 52 NEWTOWNARDS RD RBT TO END OF DUAL C/WAY (TO ARDS) -  ARDS","ARDS","Surface Type",1126,1126,347823,370128
"7065A0002_41 - CLOUGHEY RD 41: KIRCUBBIN RD B173 TO NEW HARBOUR RD C261 -  ARDS","ARDS","Surface Type",1548,1548,365361,358706
"7065U0013_41 - TUBBER RD1: GLASTRY RD C258 TO SHORE RD A20 -  ARDS","ARDS","Surface Type",1821,1821,359745,362994
"7065C0259_01 - LOUGHDOO RD1: DEERPARK RD A20 TO CLOUGHEY RD A2 -  ARDS","ARDS","Surface Type",820,820,360806,356327
"7065C0259_01 - LOUGHDOO RD1: DEERPARK RD A20 TO CLOUGHEY RD A2 -  ARDS","ARDS","Surface Type",1545,1545,361388,355915
"7065U0101_42 - BALLYROGAN RD1: MILECROSS RD U101 TO BELFAST RD C263 -  ARDS","ARDS","Surface Type",1856,1856,345066,374759
"7065C0268_01 - MAGHERASCOUSE RD1: COMBER RD A21 TO LOUGHVIEW RD U264 -  ARDS","ARDS","Surface Type",29,29,343509,364077
"7065U9001_16 - DROMENA GDS1: CIRCULAR RD TO END -  ARDS","ARDS","Surface Type",73,73,348388,373619
"7065A0021_20 - COMBER RD N'ARDS: END DUAL C'WAY TO CIRCULAR RD -  ARDS","ARDS","?",1586,1586,0,0
"7065A0002_52 - WHITECHURCH RD 41: BAIRDSTOWN RD U149 TO GANAWAY RD U151 -  ARDS","ARDS","Surface Type",661,661,363105,371184
"7065U9013_02 - ROSEVALE AV2: BANGOR RD A21 TO U9012 17 BEVERLEY CRE -  ARDS","ARDS","Surface Type",524,524,349978,375251
"7065A0020_17 - PORTAFERRY RD NEWT2: OLD SHORE RD TO MOUNTSTEWART RD -  ARDS","ARDS","Surface Type",2474,2474,351743,371457
"7065B0172_01 - MOVILLA RD2: DONAGHADEE RD A48 TO BALLYREAGH RD U127 -  ARDS","ARDS","Surface Type",508,508,350372,374458
"7065U0301_41 - BALLYFOUNDER RD1: BALLYQUINTIN RD TO BALLYBLACK RD C260 -  ARDS","ARDS","Surface Type",259,259,362421,349001
"7065C0267_07 - CRAIGARUSKY RD1: KILLYNAKIN RD U271 TO COMBER RD A22 -  ARDS","ARDS","Surface Type",1999,1999,349933,360985
"7065U0126_41 - BOWTOWN RD2: FINLAY'S RD C254 TO BALLYREAGH RD U127 -  ARDS","ARDS","Surface Type",747,747,351713,373096
"7065U0126_41 - BOWTOWN RD2: FINLAY'S RD C254 TO BALLYREAGH RD U127 -  ARDS","ARDS","Surface Type",1724,1724,350785,373309
"7065A0048_09 - GRANSHA RD S 41: U0153 KERR'S RD TO A0048_08 SIX ROADS RBT -  ARDS","ARDS","Surface Type",686,686,352776,377788
"7065U9010_18 - HILLSIDE1: WHITEWAYS TO END -  ARDS","ARDS","Surface Type",178,178,348896,375250
"7065A0020_17 - PORTAFERRY RD NEWT2: OLD SHORE RD TO MOUNTSTEWART RD -  ARDS","ARDS","Surface Type",348,348,350342,372847
"7065C0256_04 - MOUNTSTEWART RD1: MANSE RD C255 TO BALLYCASTLE RD U124 -  ARDS","ARDS","Surface Type",179,179,357309,371306
"7065U0113_41 - KILLAUGHEY RD S1: MOSS RD B172 TO MOSS RD B172 -  ARDS","ARDS","Surface Type",1094,1094,356930,375761
"7065C0252_01 - BALLYBLACK RD E1: MANSE RD C255 TO GRANGEE RD C254 -  ARDS","ARDS","Surface Type",42,42,357718,371953
"7065U9201_12 - CYPRESS CRE1: CYPRESS PK N END TO CYPRESS PK S END -  ARDS","ARDS","Surface Type",203,203,358953,379056
"7065A0002_49 - MAIN ST BALLYWALTE1: GREYABBEY RD B5 TO STUMP RD -  ARDS","ARDS","Surface Type",48,48,362825,369007
"7065U9108_44 - NEWTOWNARDS RD CDS1: A0221 02 NEWTOWNARDS RD TO END -  ARDS","ARDS","Surface Type",217,217,347057,369524
"7065A0020_28 - DEERPARK RD 41: LOUGHCOWEY RD U318 TO MOUNTAIN RD U319 -  ARDS","ARDS","Surface Type",1746,1746,359992,352660
"7065C0272_04 - CARRICKMANNON RD1: KILCARN RD C271 TO VESTRY RD U212 -  ARDS","ARDS","Surface Type",1122,1122,344071,361378
"7065C0266_02 - BALLYRAINEY RD1: U0245_42 BALLYALTON RD TO KEMPSTONE RD -  ARDS","ARDS","Surface Type",1025,1025,346722,373615
"7065U0232_41 - BALLYSTOCKART RD1: HILLHEAD RD C269 TO GLEN RD C270 -  ARDS","ARDS","Surface Type",1060,1060,343205,370561
"7065U0228_43 - GRANSHA CL2 : GLEN ROAD TO BALLYSTOCKART RD -  ARDS","ARDS","Surface Type",37,37,342581,369036
"7065A0021_20 - COMBER RD N'ARDS: END DUAL C'WAY TO CIRCULAR RD -  ARDS","ARDS","?",1552,1552,0,0
"7065A0002_52 - WHITECHURCH RD 41: BAIRDSTOWN RD U149 TO GANAWAY RD U151 -  ARDS","ARDS","Surface Type",965,965,362986,371457
"7065A0020_11 - REGENT ST:  WILLIAM ST C251 TO MARY ST -  ARDS","ARDS","Surface Type",349,349,348877,374179
"7065B0172_01 - MOVILLA RD2: DONAGHADEE RD A48 TO BALLYREAGH RD U127 -  ARDS","ARDS","Surface Type",593,593,350456,374449
"7065U0261_41 - THE BRAE2: BALLYGOWAN RD A21 TO BELFAST RD A23 -  ARDS","ARDS","Surface Type",88,88,343510,364663
"7065U9014_38 - BENFORD DR1: STRATHEDEN HTS TO END -  ARDS","ARDS","Surface Type",139,139,350860,374718
"7065U0169_41 - ISLANDHILL RD1: ABBEY RD C255 TO ABBEY RD C255 -  ARDS","ARDS","Surface Type",1240,1240,357690,374225
"7065C0261_03 - SPRINGFIELD RD2: U9300_06 NEW RD TO A0002_30 WARNOCKS RD -  ARDS","ARDS","Surface Type",617,617,366156,360524
"7065U9014_52 - KENSINGTON PARK: FROM U9014_48 LAWNBROOK DRIVE TO END -  ARDS","ARDS","Surface Type",84,84,350885,375061
"7065U9010_17 - WHITESIDE1: WHITEWAYS TO END -  ARDS","ARDS","Surface Type",155,155,348731,375233
