"SECTION_NAME","SECTION_OFFICE_NAME","GULLY_TYPE_NAME","START_METRES","END_METRES","EASTING","NORTHING"
"7050U1112_01 - LOWER GALLIAGH RD1: BERAGH HILL RD TO WOODBROOK -  LONDONDERRY","LONDONDERRY","?",1898,1898,0,0
"7050U1112_01 - LOWER GALLIAGH RD1: BERAGH HILL RD TO WOODBROOK -  LONDONDERRY","LONDONDERRY","?",1990,1990,0,0
"7050U1112_01 - LOWER GALLIAGH RD1: BERAGH HILL RD TO WOODBROOK -  LONDONDERRY","LONDONDERRY","?",2021,2021,0,0
"7050U1112_01 - LOWER GALLIAGH RD1: BERAGH HILL RD TO WOODBROOK -  LONDONDERRY","LONDONDERRY","?",2020,2020,0,0
"7050U1112_01 - LOWER GALLIAGH RD1: BERAGH HILL RD TO WOODBROOK -  LONDONDERRY","LONDONDERRY","?",1313,1313,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050C0502_01 - UPPER GALLIAGH RD1: BUNCRANA RD TO BERAGH HILL RD -  LONDONDERRY","LONDONDERRY","?",48,48,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050C0502_01 - UPPER GALLIAGH RD1: BUNCRANA RD TO BERAGH HILL RD -  LONDONDERRY","LONDONDERRY","?",78,78,0,0
"7050C0502_01 - UPPER GALLIAGH RD1: BUNCRANA RD TO BERAGH HILL RD -  LONDONDERRY","LONDONDERRY","?",98,98,0,0
"7050C0502_01 - UPPER GALLIAGH RD1: BUNCRANA RD TO BERAGH HILL RD -  LONDONDERRY","LONDONDERRY","?",145,145,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050C0502_01 - UPPER GALLIAGH RD1: BUNCRANA RD TO BERAGH HILL RD -  LONDONDERRY","LONDONDERRY","?",11,11,0,0
"7050C0502_01 - UPPER GALLIAGH RD1: BUNCRANA RD TO BERAGH HILL RD -  LONDONDERRY","LONDONDERRY","?",99,99,0,0
"7050C0502_01 - UPPER GALLIAGH RD1: BUNCRANA RD TO BERAGH HILL RD -  LONDONDERRY","LONDONDERRY","?",118,118,0,0
"7050C0502_01 - UPPER GALLIAGH RD1: BUNCRANA RD TO BERAGH HILL RD -  LONDONDERRY","LONDONDERRY","?",131,131,0,0
"7050C0502_01 - UPPER GALLIAGH RD1: BUNCRANA RD TO BERAGH HILL RD -  LONDONDERRY","LONDONDERRY","?",1119,1119,0,0
"7050C0502_01 - UPPER GALLIAGH RD1: BUNCRANA RD TO BERAGH HILL RD -  LONDONDERRY","LONDONDERRY","?",1129,1129,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",1,1,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
"7050C0502_01 - UPPER GALLIAGH RD1: BUNCRANA RD TO BERAGH HILL RD -  LONDONDERRY","LONDONDERRY","?",19,19,0,0
"7050C0502_01 - UPPER GALLIAGH RD1: BUNCRANA RD TO BERAGH HILL RD -  LONDONDERRY","LONDONDERRY","?",78,78,0,0
"7050A1002_34 - CLOONEY RD5: MAYDOWN RBT TO DONNYBREWER RD (SHOULD BE END-DATED) -  LONDONDERRY","LONDONDERRY","?",0,0,0,0
