"SECTION_NAME","SECTION_OFFICE_NAME","GULLY_TYPE_NAME","START_METRES","END_METRES","EASTING","NORTHING"
"7125U6501_33 - FOXHILL CL SPUR1: FOXHILL CL STRETCH 9 TO ROSS CL STRETCH 10 -  FERMANAGH","FERMANAGH","?",9,9,0,0
"7125U6501_33 - FOXHILL CL SPUR1: FOXHILL CL STRETCH 9 TO ROSS CL STRETCH 10 -  FERMANAGH","FERMANAGH","?",68,68,0,0
