TEMA,SURVEY,SHAPE_Length,OBJECTID
A_CLASS,20050202,813.903756,3561
A_CLASS,20050202,5044.944566,3562
A_CLASS,20050202,5456.37274,3563
A_CLASS,20050202,222.128576,3564
A_CLASS,20050202,586.576019,3565
A_CLASS,20050202,837.004164,3566
A_CLASS,20050202,3328.51917,3567
A_CLASS,20050202,203.814592,3568
A_CLASS,20050202,847.992706,3569
A_CLASS,20050124,322.683513,3570
A_CLASS,20050124,997.378411,3571
A_CLASS,20050124,1082.960004,3572
A_CLASS,20050124,253.421992,3573
A_CLASS,20050124,186.949212,3574
A_CLASS,20050124,577.323133,3575
A_CLASS,20050124,349.531642,3576
A_CLASS,20050124,632.950232,3577
A_CLASS,20050124,1247.809396,3578
A_CLASS,20050124,174.171316,3579
A_CLASS,20050124,835.627697,3580
A_CLASS,20050124,2329.936177,3581
A_CLASS,20050124,2304.417755,3582
A_CLASS,20050124,8749.561956,3583
A_CLASS,20050124,63.669686,3584
A_CLASS,20050124,1195.953304,3585
A_CLASS,20050124,2036.501674,3586
A_CLASS,20050202,2175.644654,3587
A_CLASS,20050202,4530.699995,3588
A_CLASS,20050202,4773.952069,3589
A_CLASS,20050124,3224.793906,3590
A_CLASS,20050202,330.096422,3591
A_CLASS,20050202,2360.192786,3592
A_CLASS,20050202,627.240025,3593
A_CLASS,20050202,678.406454,3594
A_CLASS,20050202,1370.567726,3595
A_CLASS,20060306,261.151623,3596
A_CLASS,20060306,893.221838,3597
A_CLASS,20060306,1126.690362,3598
A_CLASS,20060306,2937.319003,3599
A_CLASS,20060306,479.487524,3600
A_CLASS,20060306,1862.371013,3601
A_CLASS,20060306,368.332639,3602
A_CLASS,20060306,194.063603,3603
A_CLASS,20060306,685.242466,3604
A_CLASS,20060306,645.045667,3605
A_CLASS,20060306,700.883336,3606
A_CLASS,20060306,238.889086,3607
A_CLASS,20060306,950.534016,3608
A_CLASS,20060306,524.505416,3609
A_CLASS,20060306,129.109919,3610
A_CLASS,20060306,613.374378,3611
A_CLASS,20060306,396.181027,3612
A_CLASS,20060306,436.064356,3613
A_CLASS,20060306,459.011167,3614
A_CLASS,20060306,423.073568,3615
A_CLASS,20060306,153.185455,3616
A_CLASS,20060306,1535.670463,3617
A_CLASS,20060306,640.791588,3618
A_CLASS,20060306,793.718214,3619
A_CLASS,20060306,2731.741683,3620
A_CLASS,20060306,279.750294,3621
A_CLASS,20060306,520.996555,3622
A_CLASS,20060306,63.848686,3623
A_CLASS,20060306,16.435328,3624
A_CLASS,20060306,2112.113633,3625
A_CLASS,20060306,1434.49668,3626
A_CLASS,20060306,492.109875,3627
A_CLASS,20060306,940.721954,3628
A_CLASS,20060306,462.786949,3629
A_CLASS,20060306,163.223724,3630
A_CLASS,20060306,302.035404,3631
A_CLASS,20031024,1166.933395,3632
A_CLASS,20031024,354.694554,3633
A_CLASS,20031024,704.628704,3634
A_CLASS,20031024,405.087728,3635
A_CLASS,20031024,104.197641,3636
A_CLASS,20031024,1038.614201,3637
A_CLASS,20031024,1230.229448,3638
A_CLASS,20031024,72.970683,3639
A_CLASS,20031024,361.32962,3640
A_CLASS,20031024,141.106767,3641
A_CLASS,20031024,338.601076,3642
A_CLASS,20031024,188.998909,3643
A_CLASS,20031024,43.859181,3644
A_CLASS,20031024,585.284071,3645
A_CLASS,20031024,147.799877,3646
A_CLASS,20031024,48.680471,3647
A_CLASS,20031024,1684.38167,3648
A_CLASS,20031024,84.823458,3649
A_CLASS,20031024,808.048413,3650
A_CLASS,20031024,1788.447302,3651
A_CLASS,20031024,237.389922,3652
A_CLASS,20031024,968.788403,3653
A_CLASS,20031024,1952.33882,3654
A_CLASS,20031024,1039.719463,3655
A_CLASS,20031024,2631.674126,3656
A_CLASS,20031024,84.512199,3657
A_CLASS,20031024,168.134152,3658
A_CLASS,20031024,126.529549,3659
A_CLASS,20031024,1483.523081,3660
A_CLASS,20031024,500.578988,3661
A_CLASS,20031024,602.24087,3662
A_CLASS,20031024,17.093173,3663
A_CLASS,20031024,1355.395875,3664
A_CLASS,20031024,565.794676,3665
A_CLASS,20031024,245.164618,3666
A_CLASS,20031024,2269.741181,3667
A_CLASS,20031024,884.421489,3668
A_CLASS,20031024,213.612479,3669
A_CLASS,20031024,120.727327,3670
A_CLASS,20031024,4.105904,3671
A_CLASS,20031024,56.541359,3672
A_CLASS,20031024,89.00801,3673
A_CLASS,20031024,92.634712,3674
A_CLASS,20031024,1029.635503,3675
A_CLASS,20031024,99.641817,3676
A_CLASS,20031024,708.422593,3677
A_CLASS,20031024,131.956866,3678
A_CLASS,20031024,712.780867,3679
A_CLASS,20031024,893.74654,3680
A_CLASS,20031024,663.149847,3681
A_CLASS,20031024,681.720805,3682
A_CLASS,20031024,1045.904544,3683
A_CLASS,20031024,49.367335,3684
A_CLASS,20031024,71.312259,3685
A_CLASS,20060306,899.720846,3686
A_CLASS,20031024,287.006367,3687
A_CLASS,20060306,1066.589559,3688
A_CLASS,20031024,137.71553,3689
A_CLASS,20031024,228.877367,3690
A_CLASS,20031024,182.813624,3691
A_CLASS,20031024,1242.648758,3692
A_CLASS,20031024,2706.626503,3693
A_CLASS,20031024,1077.996516,3694
A_CLASS,20031024,1174.992518,3695
A_CLASS,20031024,292.946061,3696
A_CLASS,20060309,1957.754606,3697
A_CLASS,20031024,371.514917,3698
A_CLASS,20031024,110.983157,3699
A_CLASS,20031024,200.755376,3700
A_CLASS,20031024,952.802048,3701
A_CLASS,20031024,204.780065,3702
A_CLASS,20031024,822.601544,3703
A_CLASS,20031024,410.618335,3704
A_CLASS,20031024,15.605227,3705
A_CLASS,20031024,293.206625,3706
A_CLASS,20031024,97.330899,3707
A_CLASS,20031024,1579.097824,3708
A_CLASS,20031024,1151.693356,3709
A_CLASS,20031024,927.74914,3710
A_CLASS,20031024,41.609435,3711
A_CLASS,20031024,173.402084,3712
A_CLASS,20031024,68.259998,3713
A_CLASS,20031024,433.932205,3714
A_CLASS,20031024,18.718822,3715
A_CLASS,20031024,29.432746,3716
A_CLASS,20031024,184.607421,3717
A_CLASS,20031024,256.842982,3718
A_CLASS,20031024,4.698587,3719
A_CLASS,20031024,40.312735,3720
A_CLASS,20031024,676.241429,3721
A_CLASS,20031024,1099.60774,3722
A_CLASS,20031024,1295.609888,3723
A_CLASS,20031024,1430.921621,3724
A_CLASS,20031024,608.713028,3725
A_CLASS,20031024,734.292987,3726
A_CLASS,20031024,311.122155,3727
A_CLASS,20031024,1060.246268,3728
A_CLASS,20031024,1613.920335,3729
A_CLASS,20031024,1294.311385,3730
A_CLASS,20031024,19.706887,3731
A_CLASS,20031024,17.202547,3732
A_CLASS,20060306,33.944277,3733
A_CLASS,20031024,187.986072,3734
A_CLASS,20031024,1646.926141,3735
A_CLASS,20031024,1053.615741,3736
A_CLASS,20031024,4151.648961,3737
A_CLASS,20031024,207.869584,3738
A_CLASS,20031024,61.986906,3739
A_CLASS,20031024,960.882586,3740
A_CLASS,20031024,804.573825,3741
A_CLASS,20031024,65.139553,3742
A_CLASS,20031024,2309.32805,3743
A_CLASS,20031024,2155.581721,3744
A_CLASS,20031024,373.669399,3745
A_CLASS,20031024,15.049485,3746
A_CLASS,20031024,170.640804,3747
A_CLASS,20031024,2413.292101,3748
A_CLASS,20031024,857.701417,3749
A_CLASS,20031029,78.231075,3750
A_CLASS,20031029,2.206228,3751
A_CLASS,20031029,511.633604,3752
A_CLASS,20031029,146.942085,3753
A_CLASS,20031029,134.423709,3754
A_CLASS,20031029,253.204967,3755
A_CLASS,20031029,17.064566,3756
A_CLASS,20031029,230.25799,3757
A_CLASS,20031029,466.24817,3758
A_CLASS,20031029,14.253797,3759
A_CLASS,20031029,38.942277,3760
A_CLASS,20031029,29.436638,3761
A_CLASS,20031029,49.566169,3762
A_CLASS,20031029,89.816326,3763
A_CLASS,20031029,655.614723,3764
A_CLASS,20031029,179.139172,3765
A_CLASS,20031029,398.527074,3766
A_CLASS,20031029,3.703149,3767
A_CLASS,20031029,40.92029,3768
A_CLASS,20031029,118.413628,3769
A_CLASS,20031029,43.995547,3770
A_CLASS,20031029,38.561662,3771
A_CLASS,20031029,74.625284,3772
A_CLASS,20031029,40.422655,3773
A_CLASS,20031029,24.970191,3774
A_CLASS,20031029,211.506144,3775
A_CLASS,20031029,33.656769,3776
A_CLASS,20031029,26.951629,3777
A_CLASS,20031029,39.571137,3778
A_CLASS,20031029,32.832066,3779
A_CLASS,20031029,342.566161,3780
A_CLASS,20031029,1019.440764,3781
A_CLASS,20031029,359.989303,3782
A_CLASS,20031029,2154.966335,3783
A_CLASS,20031029,52.037661,3784
A_CLASS,20031029,560.436395,3785
A_CLASS,20031029,74.411501,3786
A_CLASS,20031029,1314.081071,3787
A_CLASS,20031029,464.374628,3788
A_CLASS,20031029,899.450419,3789
A_CLASS,20031029,1140.10395,3790
A_CLASS,20031029,1258.048211,3791
A_CLASS,20031029,1479.454517,3792
A_CLASS,20031029,24.211647,3793
A_CLASS,20031029,1415.437887,3794
A_CLASS,20031029,911.871501,3795
A_CLASS,20031029,1349.828553,3796
A_CLASS,20031029,1054.24629,3797
A_CLASS,20031029,210.9374,3798
A_CLASS,20031029,147.592775,3799
A_CLASS,20031029,61.477373,3800
A_CLASS,20031029,56.686326,3801
A_CLASS,20031029,53.520551,3802
A_CLASS,20031029,57.769129,3803
A_CLASS,20031029,75.927262,3804
A_CLASS,20031024,851.929829,3805
A_CLASS,20031024,974.696957,3806
A_CLASS,20031024,24.28805,3807
A_CLASS,20031024,32.150454,3808
A_CLASS,20031024,31.856341,3809
A_CLASS,20031024,22.743253,3810
A_CLASS,20031024,385.924554,3811
A_CLASS,20031024,948.547908,3812
A_CLASS,20031024,230.814719,3813
A_CLASS,20031024,106.04614,3814
A_CLASS,20031024,50.548717,3815
A_CLASS,20031024,403.744057,3816
A_CLASS,20031024,2265.241599,3817
A_CLASS,20031024,1665.780429,3818
A_CLASS,20031024,3194.211639,3819
A_CLASS,20031024,2190.769626,3820
A_CLASS,20031024,1043.53945,3821
A_CLASS,20031024,157.388699,3822
A_CLASS,20031024,133.075042,3823
A_CLASS,20031029,115.514013,3824
A_CLASS,20031024,36.361146,3825
A_CLASS,20031024,1772.196241,3826
A_CLASS,20031024,273.857118,3827
A_CLASS,20031024,314.442507,3828
A_CLASS,20031024,30.041471,3829
A_CLASS,20050114,1549.152354,3830
A_CLASS,20031024,276.507048,3831
A_CLASS,20031024,1286.166676,3832
A_CLASS,20031024,482.810313,3833
A_CLASS,20031029,165.785459,3834
A_CLASS,20031024,84.150657,3835
A_CLASS,20031024,68.873474,3836
A_CLASS,20031024,65.320805,3837
A_CLASS,20031024,67.942248,3838
A_CLASS,20031024,563.942228,3839
A_CLASS,20031024,56.056374,3840
A_CLASS,20031024,42.309364,3841
A_CLASS,20031024,227.619227,3842
A_CLASS,20031024,168.848497,3843
A_CLASS,20031029,458.719716,3844
A_CLASS,20031024,186.301513,3845
A_CLASS,20031029,601.465234,3846
A_CLASS,20031024,82.505784,3847
A_CLASS,20031024,286.386164,3848
A_CLASS,20031024,281.617754,3849
A_CLASS,20031029,494.534574,3850
A_CLASS,20031024,2592.877653,3851
A_CLASS,20031024,3033.776385,3852
A_CLASS,20031024,216.820446,3853
A_CLASS,20031024,1536.655855,3854
A_CLASS,20031024,1286.724266,3855
A_CLASS,20031024,1001.528079,3856
A_CLASS,20031024,1886.461322,3857
A_CLASS,20031024,452.197865,3858
A_CLASS,20031024,269.77202,3859
A_CLASS,20031024,784.036481,3860
A_CLASS,20031024,517.00321,3861
A_CLASS,20031024,1998.102704,3862
A_CLASS,20031024,528.760243,3863
A_CLASS,20031024,507.090443,3864
A_CLASS,20031024,63.151747,3865
A_CLASS,20031024,503.827218,3866
A_CLASS,20031024,1479.975242,3867
A_CLASS,20031024,1071.904806,3868
A_CLASS,20031024,179.646553,3869
A_CLASS,20031024,265.851021,3870
A_CLASS,20031024,468.450435,3871
A_CLASS,20031024,465.033912,3872
A_CLASS,20031024,1443.148463,3873
A_CLASS,20031024,2518.944446,3874
A_CLASS,20031024,463.934195,3875
A_CLASS,20031024,54.43349,3876
A_CLASS,20031024,577.24514,3877
A_CLASS,20031024,107.335988,3878
A_CLASS,20031024,189.269162,3879
A_CLASS,20031024,81.825163,3880
A_CLASS,20031024,497.686053,3881
A_CLASS,20031024,648.456738,3882
A_CLASS,20031024,187.351546,3883
A_CLASS,20031024,604.276367,3884
A_CLASS,20031024,1419.698353,3885
A_CLASS,20031024,1818.15879,3886
A_CLASS,20031024,1305.050183,3887
A_CLASS,20031024,157.913748,3888
A_CLASS,20031024,185.714779,3889
A_CLASS,20031024,648.190017,3890
A_CLASS,20031024,494.866736,3891
A_CLASS,20031024,297.804425,3892
A_CLASS,20031024,19.484381,3893
A_CLASS,20031024,1517.70512,3894
A_CLASS,20050702,95.442276,3895
A_CLASS,20050702,49.017337,3896
A_CLASS,20050702,45.162211,3897
A_CLASS,20031024,410.718124,3898
A_CLASS,20050702,42.529139,3899
A_CLASS,20050702,25.273653,3900
A_CLASS,20050702,37.547631,3901
A_CLASS,20050702,25.65419,3902
A_CLASS,20031024,1161.526091,3903
A_CLASS,20031029,774.458175,3904
A_CLASS,20050202,639.845149,3905
A_CLASS,20050202,1086.935548,3906
A_CLASS,20050202,1487.320743,3907
A_CLASS,20031029,493.627152,3908
A_CLASS,20031029,72.690096,3909
A_CLASS,20031029,51.87019,3910
A_CLASS,20031029,48.635251,3911
A_CLASS,20031029,9.887414,3912
A_CLASS,20031029,46.545084,3913
A_CLASS,20031029,43.599619,3914
A_CLASS,20031029,65.095683,3915
A_CLASS,20031029,46.886206,3916
A_CLASS,20031029,40.242339,3917
A_CLASS,20031029,55.21919,3918
A_CLASS,20031029,60.481453,3919
A_CLASS,20031029,85.843585,3920
A_CLASS,20031029,1546.145922,3921
A_CLASS,20031029,77.610113,3922
A_CLASS,20031029,67.316806,3923
A_CLASS,20031029,53.324231,3924
A_CLASS,20031029,52.255649,3925
A_CLASS,20031029,225.017717,3926
A_CLASS,20031029,31.871487,3927
A_CLASS,20031029,139.656756,3928
A_CLASS,20031029,61.017847,3929
A_CLASS,20031029,77.656184,3930
A_CLASS,20031029,95.399078,3931
A_CLASS,20031029,1078.617862,3932
A_CLASS,20031029,566.714396,3933
A_CLASS,20031029,1372.822863,3934
A_CLASS,20031029,1279.300666,3935
A_CLASS,20031029,639.147059,3936
A_CLASS,20031029,1254.068834,3937
A_CLASS,20031029,84.826986,3938
A_CLASS,20031029,549.398246,3939
A_CLASS,20031029,2506.2158,3940
A_CLASS,20031029,989.768315,3941
A_CLASS,20031029,25.935301,3942
A_CLASS,20031029,68.899312,3943
A_CLASS,20031029,18.007465,3944
A_CLASS,20031029,1503.534633,3945
A_CLASS,20031029,1846.65042,3946
A_CLASS,20031029,3129.505378,3947
A_CLASS,20031029,559.884475,3948
A_CLASS,20031029,252.080117,3949
A_CLASS,20031029,834.867241,3950
A_CLASS,20031029,289.723126,3951
A_CLASS,20031029,568.256303,3952
A_CLASS,20031029,308.828912,3953
A_CLASS,20031029,276.044647,3954
A_CLASS,20031029,74.092236,3955
A_CLASS,20031029,125.20249,3956
A_CLASS,20031029,1599.863525,3957
A_CLASS,20031029,173.530459,3958
A_CLASS,20031029,51.00701,3959
A_CLASS,20031024,1320.830231,3960
A_CLASS,20031024,575.318786,3961
A_CLASS,20031024,1768.583054,3962
A_CLASS,20031024,1061.955328,3963
A_CLASS,20031024,1379.409961,3964
A_CLASS,20031024,427.051232,3965
A_CLASS,20031024,1378.479918,3966
A_CLASS,20031024,1154.571725,3967
A_CLASS,20031024,225.116547,3968
A_CLASS,20031024,364.15053,3969
A_CLASS,20031024,56.829382,3970
A_CLASS,20031024,679.364511,3971
A_CLASS,20031024,1026.760464,3972
A_CLASS,20031024,1051.224397,3973
A_CLASS,20031024,1972.874041,3974
A_CLASS,20031024,2681.809989,3975
A_CLASS,20031029,991.417987,3976
A_CLASS,20031029,38.119104,3977
A_CLASS,20031029,886.0748,3978
A_CLASS,20031029,708.435177,3979
A_CLASS,20060307,46.724862,3980
A_CLASS,20060307,166.300445,3981
A_CLASS,20060307,129.139735,3982
A_CLASS,20060307,60.285028,3983
A_CLASS,20060307,65.194528,3984
A_CLASS,20060307,125.543295,3985
A_CLASS,20060307,35.220067,3986
A_CLASS,20060307,118.247743,3987
A_CLASS,20060307,75.78866,3988
A_CLASS,20060307,45.428196,3989
A_CLASS,20060307,97.433744,3990
A_CLASS,20060307,57.789081,3991
A_CLASS,20060307,46.353478,3992
A_CLASS,20060307,45.220079,3993
A_CLASS,20060307,194.479413,3994
A_CLASS,20060307,87.482905,3995
A_CLASS,20060307,65.963807,3996
A_CLASS,20060307,130.214329,3997
A_CLASS,20050114,81.62555,3998
A_CLASS,20050114,155.897903,3999
A_CLASS,20050114,70.562617,4000
A_CLASS,20050114,173.535003,4001
A_CLASS,20050114,76.83267,4002
A_CLASS,20050114,84.451053,4003
A_CLASS,20050114,153.983806,4004
A_CLASS,20050114,161.936371,4005
A_CLASS,20050114,49.68559,4006
A_CLASS,20050114,64.568159,4007
A_CLASS,20050114,63.281472,4008
A_CLASS,20050114,45.225085,4009
A_CLASS,20060309,67.933817,4010
A_CLASS,20060309,88.263424,4011
A_CLASS,20060309,166.845805,4012
A_CLASS,20060309,21.34803,4013
A_CLASS,20060309,36.261721,4014
A_CLASS,20060309,194.528062,4015
A_CLASS,20060309,155.827706,4016
A_CLASS,20060309,50.423932,4017
A_CLASS,20060309,87.24234,4018
A_CLASS,20060309,160.010424,4019
A_CLASS,20060309,28.89579,4020
A_CLASS,20060309,136.13159,4021
A_CLASS,20050202,320.82126,4022
A_CLASS,20050202,92.229136,4023
A_CLASS,20050202,76.010376,4024
A_CLASS,20050202,61.14373,4025
A_CLASS,20050202,174.111538,4026
A_CLASS,20050114,96.395934,4027
A_CLASS,20050114,114.104498,4028
A_CLASS,20050114,30.374556,4029
A_CLASS,20050114,12.637041,4030
A_CLASS,20050114,16.193529,4031
A_CLASS,20050114,61.576848,4032
A_CLASS,20050114,99.932764,4033
A_CLASS,20050114,85.041741,4034
A_CLASS,20031029,125.029938,4035
A_CLASS,20050114,101.150513,4036
A_CLASS,20050114,97.21191,4037
A_CLASS,20031029,25.856471,4038
A_CLASS,20031029,148.642097,4039
A_CLASS,20031029,23.380537,4040
A_CLASS,20031029,150.874699,4041
A_CLASS,20031029,54.769195,4042
A_CLASS,20031029,47.017135,4043
A_CLASS,20031029,21.694567,4044
A_CLASS,20031029,67.376086,4045
A_CLASS,20031029,66.840512,4046
A_CLASS,20031029,62.08427,4047
A_CLASS,20031029,301.832652,4048
A_CLASS,20031029,83.128693,4049
A_CLASS,20031029,26.375066,4050
A_CLASS,20031029,138.798033,4051
A_CLASS,20031029,67.674808,4052
A_CLASS,20031029,63.593119,4053
A_CLASS,20031029,66.995889,4054
A_CLASS,20031029,115.390103,4055
A_CLASS,20031029,42.494021,4056
A_CLASS,20031029,47.603532,4057
A_CLASS,20031029,58.809958,4058
A_CLASS,20031029,23.818,4059
A_CLASS,20031029,56.088509,4060
A_CLASS,20031029,53.322089,4061
A_CLASS,20031029,42.843053,4062
A_CLASS,20031029,49.382789,4063
A_CLASS,20031029,158.162883,4064
A_CLASS,20031029,205.223255,4065
A_CLASS,20031029,243.609445,4066
A_CLASS,20031029,145.297222,4067
A_CLASS,20031029,226.777876,4068
A_CLASS,20031029,230.929523,4069
A_CLASS,20031029,106.243202,4070
A_CLASS,20031029,116.056783,4071
A_CLASS,20031029,107.586786,4072
A_CLASS,20031029,235.289119,4073
A_CLASS,20031029,66.370818,4074
A_CLASS,20031029,40.376945,4075
A_CLASS,20031029,39.3786,4076
A_CLASS,20031029,51.643673,4077
A_CLASS,20031029,52.030803,4078
A_CLASS,20031029,39.242856,4079
A_CLASS,20031029,96.11165,4080
A_CLASS,20031029,106.770661,4081
A_CLASS,20031029,45.754379,4082
A_CLASS,20031029,68.36452,4083
A_CLASS,20031029,77.884762,4084
A_CLASS,20060308,36.154634,4085
A_CLASS,20060308,42.822014,4086
A_CLASS,20060308,58.539454,4087
A_CLASS,20060308,12.809317,4088
A_CLASS,20060308,41.195407,4089
A_CLASS,20060308,68.750255,4090
A_CLASS,20060308,40.429965,4091
A_CLASS,20060308,82.453917,4092
A_CLASS,20060308,7.224823,4093
A_CLASS,20060308,52.733862,4094
A_CLASS,20060308,51.742728,4095
A_CLASS,20060308,22.209081,4096
A_CLASS,20060308,18.902018,4097
DUAL_CARR,20040709,243.355939,4098
DUAL_CARR,20040709,592.500211,4099
DUAL_CARR,20040709,13.674797,4100
DUAL_CARR,20040709,411.469007,4101
DUAL_CARR,20040709,507.0124,4102
DUAL_CARR,20040709,700.15383,4103
DUAL_CARR,20040709,1106.964323,4104
DUAL_CARR,20040709,247.037334,4105
DUAL_CARR,20040709,399.734744,4106
DUAL_CARR,20040709,404.056847,4107
DUAL_CARR,20040709,316.325476,4108
DUAL_CARR,20040709,662.221344,4109
DUAL_CARR,20040709,2348.551172,4110
DUAL_CARR,20040709,571.247283,4111
DUAL_CARR,20060307,366.852678,4112
DUAL_CARR,20060307,328.561947,4113
DUAL_CARR,20060307,55.312169,4114
DUAL_CARR,20060308,2344.313882,4115
DUAL_CARR,20060308,300.939184,4116
DUAL_CARR,20060308,847.995858,4117
DUAL_CARR,20060308,93.924007,4118
DUAL_CARR,20060308,82.521308,4119
DUAL_CARR,20060308,597.789647,4120
DUAL_CARR,20060308,891.29121,4121
DUAL_CARR,20060308,1459.682555,4122
DUAL_CARR,20050121,552.365438,4123
DUAL_CARR,20050121,1136.297565,4124
DUAL_CARR,20050121,171.767271,4125
DUAL_CARR,20050121,474.23667,4126
DUAL_CARR,20060306,563.180312,4127
DUAL_CARR,20060306,375.200459,4128
DUAL_CARR,20060306,256.40841,4129
DUAL_CARR,20060306,709.387815,4130
DUAL_CARR,20060306,216.439525,4131
DUAL_CARR,20060306,172.335442,4132
DUAL_CARR,20060306,85.828091,4133
DUAL_CARR,20060306,74.395743,4134
DUAL_CARR,20060306,772.38154,4135
DUAL_CARR,20060306,766.672207,4136
DUAL_CARR,20060306,160.940864,4137
DUAL_CARR,20060306,986.732483,4138
DUAL_CARR,20060306,426.134018,4139
DUAL_CARR,20060306,2197.969647,4140
DUAL_CARR,20040906,4288.562071,4141
DUAL_CARR,20060306,894.480765,4142
DUAL_CARR,20060306,196.517717,4143
DUAL_CARR,20050114,838.767864,4144
DUAL_CARR,20050114,204.655488,4145
DUAL_CARR,20050114,509.045367,4146
DUAL_CARR,20050114,858.104326,4147
DUAL_CARR,20050114,45.644275,4148
DUAL_CARR,20050114,416.456934,4149
DUAL_CARR,20050114,1889.593281,4150
DUAL_CARR,20050114,43.869265,4151
DUAL_CARR,20050114,334.505721,4152
DUAL_CARR,20050114,454.904119,4153
DUAL_CARR,20050114,191.933246,4154
DUAL_CARR,20050114,124.000269,4155
DUAL_CARR,20050114,323.104319,4156
DUAL_CARR,20050114,1394.640053,4157
DUAL_CARR,20050114,292.144415,4158
DUAL_CARR,20050114,49.398049,4159
DUAL_CARR,20050114,35.817852,4160
DUAL_CARR,20050114,94.563139,4161
DUAL_CARR,20050114,68.658594,4162
DUAL_CARR,20050114,220.16023,4163
DUAL_CARR,20050114,515.959494,4164
DUAL_CARR,20050114,91.304646,4165
DUAL_CARR,20050114,734.440366,4166
DUAL_CARR,20050114,1483.13183,4167
DUAL_CARR,20050114,76.822639,4168
DUAL_CARR,20050114,844.560752,4169
DUAL_CARR,20050114,73.022234,4170
DUAL_CARR,20050114,1068.122235,4171
DUAL_CARR,20050114,761.300938,4172
DUAL_CARR,20050114,269.742689,4173
DUAL_CARR,20050114,54.32742,4174
DUAL_CARR,20050114,841.74748,4175
DUAL_CARR,20050114,979.477231,4176
DUAL_CARR,20050114,245.0707,4177
DUAL_CARR,20050114,378.811142,4178
DUAL_CARR,20050114,522.068912,4179
DUAL_CARR,20060306,896.44721,4180
DUAL_CARR,20050114,658.16839,4181
DUAL_CARR,20050114,1028.301155,4182
DUAL_CARR,20050114,388.480246,4183
DUAL_CARR,20060309,360.582772,4184
DUAL_CARR,20031029,945.198625,4185
DUAL_CARR,20060309,1357.34312,4186
DUAL_CARR,20060309,544.946099,4187
DUAL_CARR,20060309,1415.914885,4188
DUAL_CARR,20060309,376.698623,4189
DUAL_CARR,20060309,99.197454,4190
DUAL_CARR,20060309,675.09239,4191
DUAL_CARR,20060309,367.581141,4192
DUAL_CARR,20060309,574.086772,4193
DUAL_CARR,20060309,119.155808,4194
DUAL_CARR,20060309,299.517327,4195
DUAL_CARR,20060309,103.030888,4196
DUAL_CARR,20060309,93.959624,4197
DUAL_CARR,20060309,302.375413,4198
DUAL_CARR,20060309,23.783751,4199
DUAL_CARR,20060309,956.679098,4200
DUAL_CARR,20060309,59.784889,4201
DUAL_CARR,20060309,1190.818971,4202
DUAL_CARR,20060309,403.276449,4203
DUAL_CARR,20060309,174.755622,4204
DUAL_CARR,20060309,302.534308,4205
DUAL_CARR,20060309,0.741918,4206
DUAL_CARR,20060309,252.384386,4207
DUAL_CARR,20050702,1312.417418,4208
DUAL_CARR,20050202,258.631237,4209
DUAL_CARR,20050202,308.893485,4210
DUAL_CARR,20050202,284.855853,4211
DUAL_CARR,20050202,20.346699,4212
DUAL_CARR,20050202,210.320108,4213
DUAL_CARR,20050202,73.913485,4214
DUAL_CARR,20050202,145.619678,4215
DUAL_CARR,20050202,107.777601,4216
DUAL_CARR,20050202,1067.025725,4217
DUAL_CARR,20050202,578.341135,4218
DUAL_CARR,20050202,329.633776,4219
DUAL_CARR,20050202,262.41719,4220
DUAL_CARR,20050202,1377.569411,4221
DUAL_CARR,20050131,114.471532,4222
DUAL_CARR,20050131,384.308544,4223
DUAL_CARR,20050131,386.099116,4224
DUAL_CARR,20050131,454.814943,4225
DUAL_CARR,20050131,114.253035,4226
DUAL_CARR,20050131,126.505346,4227
DUAL_CARR,20050131,41.91275,4228
DUAL_CARR,20050131,47.739645,4229
DUAL_CARR,20050131,140.474919,4230
DUAL_CARR,20050131,464.293671,4231
DUAL_CARR,20050131,2985.057384,4232
DUAL_CARR,20050131,34.594755,4233
DUAL_CARR,20050131,921.195559,4234
DUAL_CARR,20050131,40.148948,4235
DUAL_CARR,20050131,96.187262,4236
DUAL_CARR,20050131,45.231315,4237
DUAL_CARR,20050131,924.384738,4238
DUAL_CARR,20050131,36.306911,4239
DUAL_CARR,20050131,98.092151,4240
DUAL_CARR,20060309,73.67675,4241
DUAL_CARR,20050114,849.523064,4242
DUAL_CARR,20060309,608.734069,4243
DUAL_CARR,20060309,399.106441,4244
DUAL_CARR,20060309,744.475363,4245
DUAL_CARR,20060309,945.845016,4246
DUAL_CARR,20060309,181.465425,4247
DUAL_CARR,20060309,513.370892,4248
DUAL_CARR,20060309,451.380961,4249
DUAL_CARR,20060309,830.214746,4250
DUAL_CARR,20060309,56.171803,4251
DUAL_CARR,20060309,1481.389701,4252
DUAL_CARR,20060309,727.461192,4253
DUAL_CARR,20060309,50.184182,4254
DUAL_CARR,20060309,48.885897,4255
DUAL_CARR,20060309,70.717155,4256
DUAL_CARR,20060309,57.675102,4257
DUAL_CARR,20060309,50.586843,4258
DUAL_CARR,20060309,466.778256,4259
DUAL_CARR,20060309,175.573842,4260
DUAL_CARR,20060309,251.590198,4261
DUAL_CARR,20031029,177.216313,4262
DUAL_CARR,20050114,85.316286,4263
DUAL_CARR,20050114,609.016234,4264
DUAL_CARR,20050114,93.620257,4265
DUAL_CARR,20060309,500.766362,4266
DUAL_CARR,20050114,74.55304,4267
DUAL_CARR,20050114,387.686912,4268
DUAL_CARR,20050114,1247.945524,4269
DUAL_CARR,20050114,349.961272,4270
