Council/Group Name,Statement Category,Financial Item,FY Ending,Value ($000)
Metro,G_Expenditure,8002_Interest expense,2014,113725
Metro,G_Expenditure,8002_Interest expense,2015,117923
Metro,G_Expenditure,8002_Interest expense,2016,122729
Metro,G_Expenditure,8002_Interest expense,2017,126213
Metro,G_Expenditure,8002_Interest expense,2018,127224
Metro,G_Expenditure,8002_Interest expense,2019,128331
Metro,G_Expenditure,8002_Interest expense,2020,130085
Metro,G_Expenditure,8002_Interest expense,2021,129656
Metro,G_Expenditure,8002_Interest expense,2022,130864
Metro,G_Expenditure,8003_Depreciation & amortisation,2013,330319
Metro,G_Expenditure,8003_Depreciation & amortisation,2014,341215
Metro,G_Expenditure,8003_Depreciation & amortisation,2015,359890
Metro,G_Expenditure,8003_Depreciation & amortisation,2016,372256
Metro,G_Expenditure,8003_Depreciation & amortisation,2017,383451
Metro,G_Expenditure,8003_Depreciation & amortisation,2018,400125
Metro,G_Expenditure,8003_Depreciation & amortisation,2019,411567
Metro,G_Expenditure,8003_Depreciation & amortisation,2020,422957
Metro,G_Expenditure,8003_Depreciation & amortisation,2021,444376
Metro,G_Expenditure,8003_Depreciation & amortisation,2022,458652
Metro,G_Expenditure,8004_Purchases,2013,0
Metro,G_Expenditure,8004_Purchases,2014,0
Metro,G_Expenditure,8004_Purchases,2015,0
Metro,G_Expenditure,8004_Purchases,2016,0
Metro,G_Expenditure,8004_Purchases,2017,0
Metro,G_Expenditure,8004_Purchases,2018,0
Metro,G_Expenditure,8004_Purchases,2019,0
Metro,G_Expenditure,8004_Purchases,2020,0
Metro,G_Expenditure,8004_Purchases,2021,0
Metro,G_Expenditure,8004_Purchases,2022,0
Metro,G_Expenditure,8005_Other operating expenditure,2013,672078
Metro,G_Expenditure,8005_Other operating expenditure,2014,692220
Metro,G_Expenditure,8005_Other operating expenditure,2015,704295
Metro,G_Expenditure,8005_Other operating expenditure,2016,717971
Metro,G_Expenditure,8005_Other operating expenditure,2017,743552
Metro,G_Expenditure,8005_Other operating expenditure,2018,759058
Metro,G_Expenditure,8005_Other operating expenditure,2019,787370
Metro,G_Expenditure,8005_Other operating expenditure,2020,830094
Metro,G_Expenditure,8005_Other operating expenditure,2021,849302
Metro,G_Expenditure,8005_Other operating expenditure,2022,875902
Metro,G_Expenditure,8006_Total operating expenditure,2013,1297997
Metro,G_Expenditure,8006_Total operating expenditure,2014,1344080
Metro,G_Expenditure,8006_Total operating expenditure,2015,1382056
Metro,G_Expenditure,8006_Total operating expenditure,2016,1418857
Metro,G_Expenditure,8006_Total operating expenditure,2017,1465015
Metro,G_Expenditure,8006_Total operating expenditure,2018,1503792
Metro,G_Expenditure,8006_Total operating expenditure,2019,1550899
Metro,G_Expenditure,8006_Total operating expenditure,2020,1613480
Metro,G_Expenditure,8006_Total operating expenditure,2021,1660682
Metro,G_Expenditure,8006_Total operating expenditure,2022,1709867
Provincial,F_Income,7001_Rates income (excl. metered water),2013,1384612
Provincial,F_Income,7001_Rates income (excl. metered water),2014,1461836
Provincial,F_Income,7001_Rates income (excl. metered water),2015,1538283
Provincial,F_Income,7001_Rates income (excl. metered water),2016,1619886
Provincial,F_Income,7001_Rates income (excl. metered water),2017,1695252
Provincial,F_Income,7001_Rates income (excl. metered water),2018,1763827
Provincial,F_Income,7001_Rates income (excl. metered water),2019,1833308
Provincial,F_Income,7001_Rates income (excl. metered water),2020,1910032
Provincial,F_Income,7001_Rates income (excl. metered water),2021,1985872
Provincial,F_Income,7001_Rates income (excl. metered water),2022,2056956
Provincial,F_Income,7002_Subsidies & grants income,2013,314403
Provincial,F_Income,7002_Subsidies & grants income,2014,283341
Provincial,F_Income,7002_Subsidies & grants income,2015,289994
Provincial,F_Income,7002_Subsidies & grants income,2016,307009
Provincial,F_Income,7002_Subsidies & grants income,2017,297057
Provincial,F_Income,7002_Subsidies & grants income,2018,317887
Provincial,F_Income,7002_Subsidies & grants income,2019,311248
Provincial,F_Income,7002_Subsidies & grants income,2020,312970
Provincial,F_Income,7002_Subsidies & grants income,2021,317225
Provincial,F_Income,7002_Subsidies & grants income,2022,334931
Provincial,F_Income,7003_Other income,2013,642739
Provincial,F_Income,7003_Other income,2014,644006
Provincial,F_Income,7003_Other income,2015,692527
Provincial,F_Income,7003_Other income,2016,710409
Provincial,F_Income,7003_Other income,2017,725611
Provincial,F_Income,7003_Other income,2018,755278
Provincial,F_Income,7003_Other income,2019,777341
Provincial,F_Income,7003_Other income,2020,804104
Provincial,F_Income,7003_Other income,2021,827473
Provincial,F_Income,7003_Other income,2022,891321
Provincial,F_Income,7004_Development & financial contributions,2013,65983
Provincial,F_Income,7004_Development & financial contributions,2014,79147
Provincial,F_Income,7004_Development & financial contributions,2015,83018
Provincial,F_Income,7004_Development & financial contributions,2016,84543
Provincial,F_Income,7004_Development & financial contributions,2017,93559
Provincial,F_Income,7004_Development & financial contributions,2018,98220
Provincial,F_Income,7004_Development & financial contributions,2019,100240
Provincial,F_Income,7004_Development & financial contributions,2020,109955
Provincial,F_Income,7004_Development & financial contributions,2021,118570
Provincial,F_Income,7004_Development & financial contributions,2022,122356
Provincial,F_Income,7005_Total operating income,2013,2460468
Provincial,F_Income,7005_Total operating income,2014,2533935
Provincial,F_Income,7005_Total operating income,2015,2684017
Provincial,F_Income,7005_Total operating income,2016,2800705
Provincial,F_Income,7005_Total operating income,2017,2875733
Provincial,F_Income,7005_Total operating income,2018,2997507
Provincial,F_Income,7005_Total operating income,2019,3086866
Provincial,F_Income,7005_Total operating income,2020,3258038
Provincial,F_Income,7005_Total operating income,2021,3314942
Provincial,F_Income,7005_Total operating income,2022,3473236
Provincial,F_Income,7006_Income from revaluations,2013,644054
Provincial,F_Income,7006_Income from revaluations,2014,1343409
Provincial,F_Income,7006_Income from revaluations,2015,898103
Provincial,F_Income,7006_Income from revaluations,2016,575370
Provincial,F_Income,7006_Income from revaluations,2017,1460695
Provincial,F_Income,7006_Income from revaluations,2018,971712
Provincial,F_Income,7006_Income from revaluations,2019,782526
Provincial,F_Income,7006_Income from revaluations,2020,1741373
Provincial,F_Income,7006_Income from revaluations,2021,1267027
Provincial,F_Income,7006_Income from revaluations,2022,830529
Provincial,F_Income,7007_Vested assets,2013,52734
Provincial,F_Income,7007_Vested assets,2014,65604
Provincial,F_Income,7007_Vested assets,2015,80200
Provincial,F_Income,7007_Vested assets,2016,78861
Provincial,F_Income,7007_Vested assets,2017,64257
Provincial,F_Income,7007_Vested assets,2018,62299
Provincial,F_Income,7007_Vested assets,2019,64732
Provincial,F_Income,7007_Vested assets,2020,120978
Provincial,F_Income,7007_Vested assets,2021,65803
Provincial,F_Income,7007_Vested assets,2022,67674
Provincial,F_Income,7008_Total comprehensive income,2013,875655
Provincial,F_Income,7008_Total comprehensive income,2014,1550014
Provincial,F_Income,7008_Total comprehensive income,2015,1163175
Provincial,F_Income,7008_Total comprehensive income,2016,864056
Provincial,F_Income,7008_Total comprehensive income,2017,1737777
Provincial,F_Income,7008_Total comprehensive income,2018,1277780
Provincial,F_Income,7008_Total comprehensive income,2019,1093658
Provincial,F_Income,7008_Total comprehensive income,2020,2140501
Provincial,F_Income,7008_Total comprehensive income,2021,1631076
Provincial,F_Income,7008_Total comprehensive income,2022,1265182
Provincial,G_Expenditure,8001_Employee costs,2013,435830
Provincial,G_Expenditure,8001_Employee costs,2014,449562
Provincial,G_Expenditure,8001_Employee costs,2015,462823
Provincial,G_Expenditure,8001_Employee costs,2016,475769
Provincial,G_Expenditure,8001_Employee costs,2017,489441
Provincial,G_Expenditure,8001_Employee costs,2018,502642
Provincial,G_Expenditure,8001_Employee costs,2019,515776
Provincial,G_Expenditure,8001_Employee costs,2020,530952
Provincial,G_Expenditure,8001_Employee costs,2021,546388
Provincial,G_Expenditure,8001_Employee costs,2022,562452
Provincial,G_Expenditure,8002_Interest expense,2013,151845
Provincial,G_Expenditure,8002_Interest expense,2014,171299
Provincial,G_Expenditure,8002_Interest expense,2015,184785
Provincial,G_Expenditure,8002_Interest expense,2016,199343
Provincial,G_Expenditure,8002_Interest expense,2017,208669
Provincial,G_Expenditure,8002_Interest expense,2018,214665
Provincial,G_Expenditure,8002_Interest expense,2019,216833
Provincial,G_Expenditure,8002_Interest expense,2020,212924
Provincial,G_Expenditure,8002_Interest expense,2021,208767
Provincial,G_Expenditure,8002_Interest expense,2022,206591
Provincial,G_Expenditure,8003_Depreciation & amortisation,2013,575793
Provincial,G_Expenditure,8003_Depreciation & amortisation,2014,605507
Provincial,G_Expenditure,8003_Depreciation & amortisation,2015,638348
Provincial,G_Expenditure,8003_Depreciation & amortisation,2016,663775
Provincial,G_Expenditure,8003_Depreciation & amortisation,2017,685420
Provincial,G_Expenditure,8003_Depreciation & amortisation,2018,719847
Provincial,G_Expenditure,8003_Depreciation & amortisation,2019,741769
Provincial,G_Expenditure,8003_Depreciation & amortisation,2020,768449
Provincial,G_Expenditure,8003_Depreciation & amortisation,2021,805622
Provincial,G_Expenditure,8003_Depreciation & amortisation,2022,832971
Provincial,G_Expenditure,8004_Purchases,2013,0
Provincial,G_Expenditure,8004_Purchases,2014,0
Provincial,G_Expenditure,8004_Purchases,2015,0
Provincial,G_Expenditure,8004_Purchases,2016,0
Provincial,G_Expenditure,8004_Purchases,2017,0
Provincial,G_Expenditure,8004_Purchases,2018,0
Provincial,G_Expenditure,8004_Purchases,2019,0
Provincial,G_Expenditure,8004_Purchases,2020,0
Provincial,G_Expenditure,8004_Purchases,2021,0
Provincial,G_Expenditure,8004_Purchases,2022,0
Provincial,G_Expenditure,8005_Other operating expenditure,2013,1103703
Provincial,G_Expenditure,8005_Other operating expenditure,2014,1129467
Provincial,G_Expenditure,8005_Other operating expenditure,2015,1162638
Provincial,G_Expenditure,8005_Other operating expenditure,2016,1208581
Provincial,G_Expenditure,8005_Other operating expenditure,2017,1250276
Provincial,G_Expenditure,8005_Other operating expenditure,2018,1288613
Provincial,G_Expenditure,8005_Other operating expenditure,2019,1333557
Provincial,G_Expenditure,8005_Other operating expenditure,2020,1382373
Provincial,G_Expenditure,8005_Other operating expenditure,2021,1431236
Provincial,G_Expenditure,8005_Other operating expenditure,2022,1477763
Provincial,G_Expenditure,8006_Total operating expenditure,2013,2267169
Provincial,G_Expenditure,8006_Total operating expenditure,2014,2355833
Provincial,G_Expenditure,8006_Total operating expenditure,2015,2448593
Provincial,G_Expenditure,8006_Total operating expenditure,2016,2547471
Provincial,G_Expenditure,8006_Total operating expenditure,2017,2633806
Provincial,G_Expenditure,8006_Total operating expenditure,2018,2725768
Provincial,G_Expenditure,8006_Total operating expenditure,2019,2807933
Provincial,G_Expenditure,8006_Total operating expenditure,2020,2894698
Provincial,G_Expenditure,8006_Total operating expenditure,2021,2992014
Provincial,G_Expenditure,8006_Total operating expenditure,2022,3079776
Regional,F_Income,7001_Rates income (excl. metered water),2013,383180
Regional,F_Income,7001_Rates income (excl. metered water),2014,406405
Regional,F_Income,7001_Rates income (excl. metered water),2015,430908
Regional,F_Income,7001_Rates income (excl. metered water),2016,445787
Regional,F_Income,7001_Rates income (excl. metered water),2017,462830
Regional,F_Income,7001_Rates income (excl. metered water),2018,480108
Regional,F_Income,7001_Rates income (excl. metered water),2019,494342
Regional,F_Income,7001_Rates income (excl. metered water),2020,510775
Regional,F_Income,7001_Rates income (excl. metered water),2021,529246
Regional,F_Income,7001_Rates income (excl. metered water),2022,544962
Regional,F_Income,7002_Subsidies & grants income,2013,149338
Regional,F_Income,7002_Subsidies & grants income,2014,134129
Regional,F_Income,7002_Subsidies & grants income,2015,147777
Regional,F_Income,7002_Subsidies & grants income,2016,162418
Regional,F_Income,7002_Subsidies & grants income,2017,160711
Regional,F_Income,7002_Subsidies & grants income,2018,159348
Regional,F_Income,7002_Subsidies & grants income,2019,156978
Regional,F_Income,7002_Subsidies & grants income,2020,162283
Regional,F_Income,7002_Subsidies & grants income,2021,166124
Regional,F_Income,7002_Subsidies & grants income,2022,177437
Regional,F_Income,7003_Other income,2013,253142
Regional,F_Income,7003_Other income,2014,262562
Regional,F_Income,7003_Other income,2015,264977
Regional,F_Income,7003_Other income,2016,276223
Regional,F_Income,7003_Other income,2017,286850
Regional,F_Income,7003_Other income,2018,299604
Regional,F_Income,7003_Other income,2019,312070
Regional,F_Income,7003_Other income,2020,329260
Regional,F_Income,7003_Other income,2021,342323
Regional,F_Income,7003_Other income,2022,355206
Regional,F_Income,7004_Development & financial contributions,2013,85
Regional,F_Income,7004_Development & financial contributions,2014,88
Regional,F_Income,7004_Development & financial contributions,2015,91
Regional,F_Income,7004_Development & financial contributions,2016,94
Regional,F_Income,7004_Development & financial contributions,2017,97
Regional,F_Income,7004_Development & financial contributions,2018,101
Regional,F_Income,7004_Development & financial contributions,2019,104
Regional,F_Income,7004_Development & financial contributions,2020,108
Regional,F_Income,7004_Development & financial contributions,2021,112
Regional,F_Income,7004_Development & financial contributions,2022,117
Regional,F_Income,7005_Total operating income,2013,785745
Regional,F_Income,7005_Total operating income,2014,803184
Regional,F_Income,7005_Total operating income,2015,843753
Regional,F_Income,7005_Total operating income,2016,884522
Regional,F_Income,7005_Total operating income,2017,910489
Regional,F_Income,7005_Total operating income,2018,939161
Regional,F_Income,7005_Total operating income,2019,963493
Regional,F_Income,7005_Total operating income,2020,1002427
Regional,F_Income,7005_Total operating income,2021,1037805
Regional,F_Income,7005_Total operating income,2022,1077722
Regional,F_Income,7006_Income from revaluations,2013,20133
Regional,F_Income,7006_Income from revaluations,2014,109778
Regional,F_Income,7006_Income from revaluations,2015,53357
Regional,F_Income,7006_Income from revaluations,2016,20240
Regional,F_Income,7006_Income from revaluations,2017,107198
Regional,F_Income,7006_Income from revaluations,2018,59029
Regional,F_Income,7006_Income from revaluations,2019,78995
Regional,F_Income,7006_Income from revaluations,2020,92106
Regional,F_Income,7006_Income from revaluations,2021,64049
Regional,F_Income,7006_Income from revaluations,2022,64537
Regional,F_Income,7007_Vested assets,2013,0
Regional,F_Income,7007_Vested assets,2014,0
Regional,F_Income,7007_Vested assets,2015,0
Regional,F_Income,7007_Vested assets,2016,0
Regional,F_Income,7007_Vested assets,2017,0
Regional,F_Income,7007_Vested assets,2018,0
Regional,F_Income,7007_Vested assets,2019,0
Regional,F_Income,7007_Vested assets,2020,0
Regional,F_Income,7007_Vested assets,2021,0
Regional,F_Income,7007_Vested assets,2022,0
Regional,F_Income,7008_Total comprehensive income,2013,20154
Regional,F_Income,7008_Total comprehensive income,2014,105375
Regional,F_Income,7008_Total comprehensive income,2015,29860
Regional,F_Income,7008_Total comprehensive income,2016,52248
Regional,F_Income,7008_Total comprehensive income,2017,125766
Regional,F_Income,7008_Total comprehensive income,2018,85698
Regional,F_Income,7008_Total comprehensive income,2019,109810
Regional,F_Income,7008_Total comprehensive income,2020,126476
Regional,F_Income,7008_Total comprehensive income,2021,110122
Regional,F_Income,7008_Total comprehensive income,2022,111785
Regional,G_Expenditure,8001_Employee costs,2013,138783
Regional,G_Expenditure,8001_Employee costs,2014,143089
Regional,G_Expenditure,8001_Employee costs,2015,147036
Regional,G_Expenditure,8001_Employee costs,2016,151027
Regional,G_Expenditure,8001_Employee costs,2017,155032
Regional,G_Expenditure,8001_Employee costs,2018,158990
Regional,G_Expenditure,8001_Employee costs,2019,162767
Regional,G_Expenditure,8001_Employee costs,2020,167138
Regional,G_Expenditure,8001_Employee costs,2021,171787
Regional,G_Expenditure,8001_Employee costs,2022,176428
Regional,G_Expenditure,8002_Interest expense,2013,12931
Regional,G_Expenditure,8002_Interest expense,2014,16612
Regional,G_Expenditure,8002_Interest expense,2015,21021
Regional,G_Expenditure,8002_Interest expense,2016,24937
Regional,G_Expenditure,8002_Interest expense,2017,27311
Regional,G_Expenditure,8002_Interest expense,2018,32511
Regional,G_Expenditure,8002_Interest expense,2019,34917
Regional,G_Expenditure,8002_Interest expense,2020,35534
Regional,G_Expenditure,8002_Interest expense,2021,35780
Regional,G_Expenditure,8002_Interest expense,2022,36564
Regional,G_Expenditure,8003_Depreciation & amortisation,2013,39916
Regional,G_Expenditure,8003_Depreciation & amortisation,2014,42521
Regional,G_Expenditure,8003_Depreciation & amortisation,2015,47726
Regional,G_Expenditure,8003_Depreciation & amortisation,2016,49793
Regional,G_Expenditure,8003_Depreciation & amortisation,2017,53023
Regional,G_Expenditure,8003_Depreciation & amortisation,2018,53366
Regional,G_Expenditure,8003_Depreciation & amortisation,2019,53734
Regional,G_Expenditure,8003_Depreciation & amortisation,2020,55962
Regional,G_Expenditure,8003_Depreciation & amortisation,2021,56812
Regional,G_Expenditure,8003_Depreciation & amortisation,2022,57958
Regional,G_Expenditure,8004_Purchases,2013,0
Regional,G_Expenditure,8004_Purchases,2014,0
Regional,G_Expenditure,8004_Purchases,2015,0
Regional,G_Expenditure,8004_Purchases,2016,0
Regional,G_Expenditure,8004_Purchases,2017,0
Regional,G_Expenditure,8004_Purchases,2018,0
Regional,G_Expenditure,8004_Purchases,2019,0
Regional,G_Expenditure,8004_Purchases,2020,0
Regional,G_Expenditure,8004_Purchases,2021,0
Regional,G_Expenditure,8004_Purchases,2022,0
Regional,G_Expenditure,8005_Other operating expenditure,2013,594094
Regional,G_Expenditure,8005_Other operating expenditure,2014,605362
Regional,G_Expenditure,8005_Other operating expenditure,2015,651469
Regional,G_Expenditure,8005_Other operating expenditure,2016,626760
Regional,G_Expenditure,8005_Other operating expenditure,2017,656556
Regional,G_Expenditure,8005_Other operating expenditure,2018,667626
Regional,G_Expenditure,8005_Other operating expenditure,2019,681260
Regional,G_Expenditure,8005_Other operating expenditure,2020,709423
Regional,G_Expenditure,8005_Other operating expenditure,2021,727355
Regional,G_Expenditure,8005_Other operating expenditure,2022,759525
Regional,G_Expenditure,8006_Total operating expenditure,2013,785724
Regional,G_Expenditure,8006_Total operating expenditure,2014,807584
Regional,G_Expenditure,8006_Total operating expenditure,2015,867251
Regional,G_Expenditure,8006_Total operating expenditure,2016,852516
Regional,G_Expenditure,8006_Total operating expenditure,2017,891920
Regional,G_Expenditure,8006_Total operating expenditure,2018,912493
Regional,G_Expenditure,8006_Total operating expenditure,2019,932678
Regional,G_Expenditure,8006_Total operating expenditure,2020,968057
Regional,G_Expenditure,8006_Total operating expenditure,2021,991734
Regional,G_Expenditure,8006_Total operating expenditure,2022,1030475
Rural,F_Income,7001_Rates income (excl. metered water),2013,339050
Rural,F_Income,7001_Rates income (excl. metered water),2014,359643
Rural,F_Income,7001_Rates income (excl. metered water),2015,375323
Rural,F_Income,7001_Rates income (excl. metered water),2016,392043
Rural,F_Income,7001_Rates income (excl. metered water),2017,406748
Rural,F_Income,7001_Rates income (excl. metered water),2018,420648
Rural,F_Income,7001_Rates income (excl. metered water),2019,433022
Rural,F_Income,7001_Rates income (excl. metered water),2020,446173
Rural,F_Income,7001_Rates income (excl. metered water),2021,460384
Rural,F_Income,7001_Rates income (excl. metered water),2022,475478
Rural,F_Income,7002_Subsidies & grants income,2013,127569
Rural,F_Income,7002_Subsidies & grants income,2014,133370
Rural,F_Income,7002_Subsidies & grants income,2015,121421
Rural,F_Income,7002_Subsidies & grants income,2016,125679
Rural,F_Income,7002_Subsidies & grants income,2017,148037
Rural,F_Income,7002_Subsidies & grants income,2018,144950
Rural,F_Income,7002_Subsidies & grants income,2019,135755
Rural,F_Income,7002_Subsidies & grants income,2020,135730
Rural,F_Income,7002_Subsidies & grants income,2021,137992
Rural,F_Income,7002_Subsidies & grants income,2022,145744
Rural,F_Income,7003_Other income,2013,107412
Rural,F_Income,7003_Other income,2014,105747
Rural,F_Income,7003_Other income,2015,109479
Rural,F_Income,7003_Other income,2016,113654
Rural,F_Income,7003_Other income,2017,117628
Rural,F_Income,7003_Other income,2018,123435
Rural,F_Income,7003_Other income,2019,129000
Rural,F_Income,7003_Other income,2020,137762
Rural,F_Income,7003_Other income,2021,137455
Rural,F_Income,7003_Other income,2022,143799
Rural,F_Income,7004_Development & financial contributions,2013,5061
Rural,F_Income,7004_Development & financial contributions,2014,6162
Rural,F_Income,7004_Development & financial contributions,2015,4988
Rural,F_Income,7004_Development & financial contributions,2016,5214
Rural,F_Income,7004_Development & financial contributions,2017,6337
Rural,F_Income,7004_Development & financial contributions,2018,6980
Rural,F_Income,7004_Development & financial contributions,2019,6250
Rural,F_Income,7004_Development & financial contributions,2020,6457
Rural,F_Income,7004_Development & financial contributions,2021,6194
Rural,F_Income,7004_Development & financial contributions,2022,6331
Rural,F_Income,7005_Total operating income,2013,579577
Rural,F_Income,7005_Total operating income,2014,606453
Rural,F_Income,7005_Total operating income,2015,613465
Rural,F_Income,7005_Total operating income,2016,642367
Rural,F_Income,7005_Total operating income,2017,680176
Rural,F_Income,7005_Total operating income,2018,698553
Rural,F_Income,7005_Total operating income,2019,705212
Rural,F_Income,7005_Total operating income,2020,727859
Rural,F_Income,7005_Total operating income,2021,743190
Rural,F_Income,7005_Total operating income,2022,772469
Rural,F_Income,7006_Income from revaluations,2013,251333
Rural,F_Income,7006_Income from revaluations,2014,312314
Rural,F_Income,7006_Income from revaluations,2015,311386
Rural,F_Income,7006_Income from revaluations,2016,236246
Rural,F_Income,7006_Income from revaluations,2017,354713
Rural,F_Income,7006_Income from revaluations,2018,373393
Rural,F_Income,7006_Income from revaluations,2019,250002
Rural,F_Income,7006_Income from revaluations,2020,453031
Rural,F_Income,7006_Income from revaluations,2021,407744
Rural,F_Income,7006_Income from revaluations,2022,306714
Rural,F_Income,7007_Vested assets,2013,369
Rural,F_Income,7007_Vested assets,2014,1137
Rural,F_Income,7007_Vested assets,2015,1820
Rural,F_Income,7007_Vested assets,2016,5469
Rural,F_Income,7007_Vested assets,2017,1017
Rural,F_Income,7007_Vested assets,2018,2443
Rural,F_Income,7007_Vested assets,2019,1084
Rural,F_Income,7007_Vested assets,2020,1120
Rural,F_Income,7007_Vested assets,2021,1157
Rural,F_Income,7007_Vested assets,2022,1111
Rural,F_Income,7008_Total comprehensive income,2013,280796
Rural,F_Income,7008_Total comprehensive income,2014,340876
Rural,F_Income,7008_Total comprehensive income,2015,327953
Rural,F_Income,7008_Total comprehensive income,2016,262975
Rural,F_Income,7008_Total comprehensive income,2017,399353
Rural,F_Income,7008_Total comprehensive income,2018,414786
Rural,F_Income,7008_Total comprehensive income,2019,279405
Rural,F_Income,7008_Total comprehensive income,2020,483814
Rural,F_Income,7008_Total comprehensive income,2021,434219
Rural,F_Income,7008_Total comprehensive income,2022,342367
Rural,G_Expenditure,8001_Employee costs,2013,73593
Rural,G_Expenditure,8001_Employee costs,2014,76270
Rural,G_Expenditure,8001_Employee costs,2015,78489
Rural,G_Expenditure,8001_Employee costs,2016,80799
Rural,G_Expenditure,8001_Employee costs,2017,83037
Rural,G_Expenditure,8001_Employee costs,2018,85043
Rural,G_Expenditure,8001_Employee costs,2019,87063
Rural,G_Expenditure,8001_Employee costs,2020,89497
Rural,G_Expenditure,8001_Employee costs,2021,91938
Rural,G_Expenditure,8001_Employee costs,2022,94480
